Z_diff,VEG_TREES,Slope,MaxSl_Foc,MinSl_Foc,StdSl_Foc,DepthRC_JD,Type,Pt_Density,CQ_Mean,CQ_Mean_Foc,Rough40,Rough40_Foc,Precsn_m,Shadow,Blur,Reflection
0.04299930000,0,11.44590000000,20.39970000000,1.69932000000,5.86355000000,0.00000000000,Exposed,4.00000000000,76.56000000000,76.56000000000,0.01508180000,0.01200070000,0.02873770000,0,1,0
-0.00900269000,0,45.62770000000,55.05350000000,18.25410000000,10.70700000000,0.00000000000,Exposed,2.00000000000,81.67000000000,81.80540000000,0.02286610000,0.02301390000,0.03113550000,0,0,0
0.03199770000,0,5.43005000000,5.85537000000,0.43621600000,2.27495000000,0.00000000000,Exposed,2.00000000000,84.59000000000,84.59000000000,0.00612047000,0.00589677000,0.01924150000,0,0,0
0.10200500000,0,32.78160000000,68.78270000000,1.84077000000,26.89360000000,0.00000000000,Exposed,4.00000000000,82.90000000000,82.90000000000,0.06338410000,0.04339900000,0.04374710000,0,0,0
0.03401180000,0,3.53499000000,13.11460000000,1.01713000000,5.62355000000,0.00000000000,Exposed,1.00000000000,81.66000000000,81.66000000000,0.01270550000,0.01074780000,0.01976420000,0,0,0
0.05200200000,0,54.05600000000,69.05220000000,10.96260000000,20.05280000000,0.00000000000,Exposed,7.00000000000,84.98000000000,84.98000000000,0.02864640000,0.03784000000,0.08528950000,0,0,0
-0.26701400000,0,69.43420000000,70.70140000000,20.04600000000,14.18540000000,0.00000000000,Exposed,8.00000000000,84.90000000000,84.89750000000,0.07055470000,0.05589040000,0.04636790000,0,0,0
-0.14300500000,0,53.66660000000,65.20370000000,29.25850000000,10.37360000000,0.00000000000,Exposed,5.00000000000,85.07000000000,85.04480000000,0.01701350000,0.02345260000,0.05278780000,0,0,0
-0.00900269000,0,73.96990000000,79.13930000000,17.20510000000,22.47770000000,0.00000000000,Exposed,8.00000000000,78.48000000000,78.48000000000,0.03961690000,0.03837580000,0.05982690000,0,1,0
0.28999300000,0,46.01810000000,54.31090000000,19.49420000000,10.45840000000,0.00000000000,Exposed,6.00000000000,84.86000000000,84.86480000000,0.00867259000,0.01859190000,0.09567750000,0,0,0
0.21699500000,0,12.31340000000,15.46570000000,5.12353000000,2.92957000000,0.00000000000,Exposed,3.00000000000,83.79000000000,83.79000000000,0.02506670000,0.02171300000,0.02487750000,0,0,0
0.92100500000,0,78.05350000000,78.33440000000,13.95450000000,17.24900000000,0.00000000000,Exposed,4.00000000000,75.91000000000,75.91000000000,0.07871720000,0.04758370000,0.04861720000,0,1,0
0.00898743000,0,33.63420000000,35.41370000000,18.32710000000,5.86560000000,0.00000000000,Exposed,4.00000000000,84.48000000000,84.50050000000,0.00579453000,0.01021190000,0.02943820000,0,0,0
0.20098900000,0,17.49420000000,29.02150000000,15.15070000000,3.71267000000,0.00000000000,Exposed,4.00000000000,84.95000000000,84.95000000000,0.00936543000,0.01278040000,0.04629210000,0,0,0
0.05699160000,0,51.45100000000,73.71510000000,0.78219200000,25.53060000000,0.00000000000,Exposed,3.00000000000,75.84000000000,75.84000000000,0.07496730000,0.04518430000,0.03384110000,0,1,0
0.08499150000,0,5.16281000000,6.87675000000,0.40183400000,2.02640000000,0.00000000000,Exposed,2.00000000000,82.24000000000,82.24000000000,0.01360210000,0.01094690000,0.03155300000,0,0,0
0.24900800000,0,20.30980000000,30.66660000000,18.20250000000,4.42681000000,0.00000000000,Exposed,4.00000000000,77.82000000000,77.81280000000,0.00710252000,0.01161730000,0.05898930000,0,1,0
0.08699040000,0,7.90915000000,25.22250000000,0.64394600000,7.64289000000,0.00000000000,Exposed,2.00000000000,76.86000000000,76.86000000000,0.02635900000,0.02123880000,0.03925560000,0,0,0
0.42700200000,0,56.50770000000,64.76060000000,3.65485000000,17.83130000000,0.00000000000,Exposed,6.00000000000,75.36000000000,75.36000000000,0.02031810000,0.03400640000,0.03760530000,0,1,0
0.23899800000,0,10.83450000000,15.00020000000,3.14668000000,4.60840000000,0.00000000000,Exposed,3.00000000000,78.37000000000,78.38670000000,0.01337860000,0.01322770000,0.05181740000,0,1,0
-0.00698853000,0,31.71420000000,32.69640000000,17.46650000000,5.68729000000,0.00000000000,Exposed,3.00000000000,85.06000000000,85.06000000000,0.01583860000,0.01115060000,0.02106490000,0,0,0
0.13400300000,0,21.10870000000,22.62430000000,5.44586000000,5.96264000000,0.00000000000,Exposed,1.00000000000,80.96000000000,80.94920000000,0.00396729000,0.01152820000,0.04958540000,0,0,0
0.12100200000,0,22.07170000000,24.89930000000,1.63587000000,5.62376000000,0.00000000000,Exposed,5.00000000000,84.99000000000,84.99000000000,0.02612000000,0.01621390000,0.02459130000,0,0,0
0.13501000000,0,58.96100000000,62.75130000000,14.04510000000,14.21230000000,0.00000000000,Exposed,6.00000000000,85.14000000000,85.14000000000,0.02803070000,0.03347030000,0.03157390000,0,0,0
0.16299400000,1,7.65684000000,14.04240000000,0.58627500000,4.58850000000,0.00000000000,Exposed,2.00000000000,81.20000000000,81.20000000000,0.00970917000,0.01743510000,0.03824820000,0,0,0
0.13299600000,1,32.14720000000,37.63540000000,1.59812000000,10.04530000000,0.00000000000,Exposed,2.00000000000,84.88000000000,84.88000000000,0.00834179000,0.02147920000,0.01664240000,0,0,0
-0.03300480000,0,40.58960000000,79.24660000000,5.93058000000,25.48980000000,0.00000000000,Exposed,2.00000000000,84.88000000000,84.88550000000,0.03576190000,0.03026820000,0.01664240000,0,0,0
-0.19299300000,0,65.11400000000,68.52200000000,23.04400000000,12.60670000000,0.00000000000,Exposed,9.00000000000,85.15000000000,85.12250000000,0.02702740000,0.03350850000,0.03172630000,0,0,0
0.05900570000,0,2.24829000000,12.30320000000,0.52893300000,3.74967000000,0.00000000000,Exposed,2.00000000000,84.99000000000,84.99970000000,0.00665538000,0.01300120000,0.03439530000,0,0,0
0.15699800000,0,9.10830000000,17.30170000000,1.57852000000,5.30017000000,0.00000000000,Exposed,2.00000000000,83.92000000000,83.93630000000,0.01318360000,0.01098150000,0.03039910000,0,0,0
-0.00099182100,0,31.01390000000,65.59960000000,6.99271000000,16.97320000000,0.00000000000,Exposed,2.00000000000,85.10000000000,85.10050000000,0.04622230000,0.04103110000,0.03487220000,0,0,0
0.21400500000,1,52.53770000000,69.23510000000,15.51000000000,20.07900000000,0.00000000000,Exposed,10.00000000000,85.10000000000,85.10800000000,0.06180470000,0.05542830000,0.05931700000,0,0,0
0.04299930000,0,3.45653000000,7.19843000000,0.78497100000,2.42875000000,0.00000000000,Exposed,2.00000000000,85.23000000000,85.23000000000,0.00843430000,0.00552407000,0.01891530000,0,0,0
0.24198900000,0,8.72362000000,11.61810000000,1.09952000000,3.90415000000,0.00000000000,Exposed,2.00000000000,77.34000000000,77.34000000000,0.02354240000,0.02128570000,0.06151720000,0,1,0
0.17599500000,0,33.75320000000,48.04010000000,0.56825300000,18.07870000000,0.00000000000,Exposed,4.00000000000,81.33430000000,81.43520000000,0.04009460000,0.03704220000,0.07103690000,0,0,0
0.09201050000,0,10.53590000000,17.41580000000,6.28458000000,2.66832000000,0.00000000000,Exposed,4.00000000000,75.53000000000,75.60830000000,0.02164920000,0.02251790000,0.01706700000,0,1,0
0.04699710000,0,4.82624000000,8.85710000000,0.42521400000,2.00365000000,0.00000000000,Exposed,2.00000000000,84.75000000000,84.75000000000,0.00420803000,0.00696318000,0.02985340000,0,0,0
0.01098630000,0,27.31430000000,62.73530000000,13.02600000000,15.64260000000,0.00000000000,Exposed,4.00000000000,85.23000000000,85.23000000000,0.04142760000,0.04327400000,0.04508200000,0,0,0
-0.05300900000,0,21.75000000000,23.73710000000,2.22801000000,9.45025000000,0.00000000000,Exposed,3.00000000000,78.66000000000,78.66000000000,0.02260280000,0.02026520000,0.02147530000,0,1,0
0.00599670000,0,5.23809000000,7.25389000000,0.49509600000,2.10468000000,0.00000000000,Exposed,2.00000000000,84.78000000000,84.75730000000,0.00510491000,0.00472035000,0.01874310000,0,0,0
0.37100200000,0,34.66950000000,52.68570000000,13.77720000000,11.42450000000,0.00000000000,Exposed,4.00000000000,85.25000000000,85.25540000000,0.01831310000,0.01949540000,0.02319770000,0,0,0
0.19198600000,1,20.51450000000,27.16820000000,3.69346000000,8.01773000000,0.00000000000,Exposed,3.00000000000,85.05000000000,85.03770000000,0.04470000000,0.04238280000,0.02293790000,0,0,0
0.23901400000,1,48.65590000000,51.94760000000,9.91975000000,11.46940000000,0.00000000000,Exposed,5.00000000000,84.96000000000,84.96000000000,0.04028890000,0.02641050000,0.02984270000,0,0,0
0.05300900000,0,15.25090000000,19.46080000000,6.74299000000,6.32155000000,0.00000000000,Exposed,4.00000000000,85.07000000000,85.07600000000,0.01919420000,0.01568180000,0.02060050000,0,0,0
0.33799700000,0,33.52120000000,49.50610000000,13.26600000000,13.93680000000,0.00000000000,Exposed,2.00000000000,84.92000000000,84.92040000000,0.02919820000,0.02641200000,0.02639520000,0,0,0
0.20700100000,0,18.63480000000,32.61930000000,1.17675000000,7.54735000000,0.00000000000,Exposed,4.00000000000,85.09000000000,85.08810000000,0.01072080000,0.01791130000,0.03470840000,0,0,0
0.07000730000,0,21.27310000000,35.49350000000,2.03251000000,11.02750000000,0.00000000000,Exposed,3.00000000000,85.25000000000,85.25420000000,0.04916380000,0.04130520000,0.02376350000,0,0,0
0.05200200000,0,11.62310000000,15.42420000000,5.14614000000,3.63257000000,0.00000000000,Exposed,2.00000000000,84.98000000000,84.98350000000,0.01751900000,0.02688050000,0.04305540000,0,0,0
0.05799870000,0,13.00180000000,13.83820000000,1.45707000000,3.17921000000,0.00000000000,Exposed,6.00000000000,84.98000000000,84.98490000000,0.00453840000,0.00656679000,0.02245880000,0,0,0
0.06001280000,0,3.37087000000,14.53030000000,2.81772000000,3.60815000000,0.00000000000,Exposed,3.00000000000,85.04000000000,85.04000000000,0.00722328000,0.01312040000,0.02119460000,0,0,0
0.08999630000,0,5.90811000000,8.59880000000,0.90216700000,2.04888000000,0.00000000000,Exposed,1.00000000000,80.43640000000,80.46500000000,0.00450897000,0.00589398000,0.01761280000,0,0,0
0.13198900000,0,8.41402000000,19.89060000000,1.91043000000,7.99091000000,0.00000000000,Exposed,3.00000000000,85.21000000000,85.21000000000,0.01040870000,0.01827340000,0.02733160000,0,0,0
0.12500000000,0,7.07838000000,14.07300000000,0.53782500000,4.03220000000,0.00000000000,Exposed,1.00000000000,85.00000000000,85.00000000000,0.01164250000,0.01446240000,0.01775690000,0,0,0
0.09500120000,0,2.06743000000,5.76733000000,0.05682720000,1.72166000000,0.00000000000,Exposed,3.00000000000,82.36000000000,82.36000000000,0.00110779000,0.00555617000,0.02250190000,0,0,0
0.22300700000,1,8.99797000000,17.78850000000,0.60607200000,4.95131000000,0.00000000000,Exposed,2.00000000000,80.28000000000,80.28000000000,0.02375580000,0.02508840000,0.02927160000,0,0,0
0.08000180000,0,4.84143000000,13.96610000000,1.29673000000,5.99230000000,0.00000000000,Exposed,3.00000000000,85.06000000000,85.04910000000,0.03313230000,0.01766280000,0.02237770000,0,0,0
